elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
2.007847,-35.22171,44.49957,-14.69578,-34.58461,44.2654,-14.56967,-35.2811,44.41666,-14.4239,
2.198518,-35.23464,44.50252,-14.69447,-34.49657,44.27502,-14.61805,-35.326,44.43665,-14.43881,
2.360451,-35.24569,44.50468,-14.69101,-34.45824,44.28262,-14.6459,-35.3486,44.43987,-14.44621,
2.525546,-35.25158,44.50434,-14.68923,-34.44321,44.29799,-14.66296,-35.35212,44.44168,-14.45214,
2.718808,-35.24988,44.50201,-14.68805,-34.4442,44.3221,-14.66353,-35.35669,44.43948,-14.44908,
2.912305,-35.24863,44.50122,-14.68606,-34.4443,44.34407,-14.65794,-35.35694,44.43875,-14.44051,
3.067465,-35.24853,44.5013,-14.68487,-34.45163,44.38866,-14.65185,-35.35985,44.43851,-14.4345,
3.262994,-35.24584,44.50077,-14.68566,-34.47111,44.4147,-14.65005,-35.35852,44.43811,-14.4229,
3.425004,-35.24694,44.5009,-14.68822,-34.46961,44.41262,-14.65288,-35.35544,44.43722,-14.42209,
3.595593,-35.2487,44.50025,-14.68894,-34.45588,44.35699,-14.6486,-35.36778,44.44279,-14.43609,
3.753579,-35.24925,44.50006,-14.68886,-34.45307,44.34688,-14.65513,-35.37346,44.44533,-14.4449,
3.951335,-35.249,44.49974,-14.68881,-34.45158,44.36353,-14.66694,-35.37056,44.44439,-14.44592,
4.153517,-35.2481,44.49931,-14.68712,-34.45264,44.35786,-14.674,-35.36497,44.44308,-14.45205,
4.321059,-35.24809,44.49897,-14.6882,-34.44683,44.33083,-14.67893,-35.33733,44.4333,-14.4488,
4.46412,-35.24936,44.49907,-14.69335,-34.44328,44.3314,-14.68886,-35.24947,44.37313,-14.44718,
4.65534,-35.25434,44.50169,-14.70355,-34.4671,44.37192,-14.68074,-35.15277,44.30514,-14.45918,
4.816897,-35.25161,44.50351,-14.7027,-34.60296,44.48452,-14.6258,-35.09074,44.28868,-14.42692,
4.97223,-35.25039,44.50229,-14.708,-34.82468,44.53191,-14.58194,-35.03526,44.32161,-14.43307,
5.165998,-35.25328,44.50463,-14.71667,-35.01263,44.48935,-14.55001,-34.97776,44.35528,-14.4763,
5.356393,-35.25098,44.50406,-14.71691,-35.04187,44.47212,-14.53759,-34.98484,44.36211,-14.48621,
5.535116,-35.24667,44.50299,-14.718,-35.0407,44.45768,-14.52248,-34.98978,44.35679,-14.47369,
5.72855,-35.24091,44.5032,-14.71922,-35.03905,44.42813,-14.50306,-34.98916,44.35792,-14.46857,
5.91741,-35.2363,44.5041,-14.71841,-35.03251,44.43658,-14.49638,-34.99414,44.37008,-14.45427,
6.112758,-35.22681,44.50372,-14.72271,-35.02753,44.43007,-14.49986,-34.97657,44.35609,-14.46049,
6.307597,-35.22044,44.50258,-14.72353,-34.98843,44.41215,-14.51711,-34.95742,44.33076,-14.4674,
6.496221,-35.2171,44.50054,-14.72397,-34.97829,44.40964,-14.5155,-34.93479,44.32784,-14.47505,
6.682429,-35.21592,44.49998,-14.72531,-35.01187,44.42863,-14.49932,-34.88771,44.33705,-14.50621,
6.839776,-35.21523,44.49951,-14.72667,-35.09904,44.46666,-14.48802,-34.79144,44.35485,-14.54245,
7.034462,-35.22311,44.49971,-14.72197,-35.20553,44.48374,-14.44309,-34.60622,44.37419,-14.6063,
7.198133,-35.22712,44.49958,-14.71593,-35.26231,44.49065,-14.43093,-34.50101,44.33746,-14.65134,
7.358083,-35.22766,44.49834,-14.71144,-35.29925,44.4852,-14.40967,-34.45713,44.3396,-14.69177,
7.548594,-35.22852,44.49691,-14.70514,-35.32429,44.47916,-14.41581,-34.44569,44.3326,-14.70832,
7.714156,-35.23236,44.49559,-14.69704,-35.33546,44.47424,-14.4226,-34.44432,44.32821,-14.71352,
7.905485,-35.23827,44.49604,-14.68914,-35.34443,44.46452,-14.43567,-34.44837,44.33953,-14.70547,
8.053633,-35.23831,44.49582,-14.68822,-35.34699,44.46147,-14.43924,-34.45058,44.34643,-14.69848,
8.205897,-35.23835,44.49605,-14.68762,-35.34718,44.45925,-14.43867,-34.45007,44.34645,-14.6956,
8.363201,-35.2381,44.49622,-14.68664,-35.34526,44.45803,-14.43944,-34.44908,44.34577,-14.69415,
8.547071,-35.23817,44.49623,-14.68703,-35.34388,44.45709,-14.43836,-34.44886,44.34761,-14.69525,
8.742071,-35.23939,44.49655,-14.68839,-35.34491,44.45784,-14.44284,-34.4481,44.34747,-14.69954,
8.889648,-35.24041,44.49661,-14.68902,-35.34821,44.45915,-14.44489,-34.44893,44.34564,-14.7021,
9.078382,-35.24166,44.49666,-14.68967,-35.35172,44.46065,-14.44757,-34.44909,44.34512,-14.70552,
9.226,-35.24417,44.49588,-14.68687,-35.35651,44.46232,-14.44843,-34.45064,44.34407,-14.70689,
9.377143,-35.25288,44.49731,-14.6769,-35.36467,44.46544,-14.45209,-34.46518,44.35594,-14.69414,
9.56322,-19.52888,44.49545,-11.65418,-19.64259,44.46766,-11.43201,-18.80139,44.40882,-11.62512,
9.713458,-19.52982,44.49329,-11.65831,-19.64515,44.46856,-11.43508,-18.9001,44.45342,-11.57248,
9.891192,-19.52754,44.49124,-11.66975,-19.64862,44.46968,-11.43941,-19.02059,44.47691,-11.50766,
10.07634,-19.52663,44.49014,-11.67585,-19.64841,44.46918,-11.44141,-19.04216,44.45094,-11.44401,
10.25708,-19.5191,44.4787,-11.6708,-19.65223,44.47002,-11.44352,-19.03877,44.31737,-11.415,
10.40328,-19.51059,44.46674,-11.66095,-19.65642,44.47131,-11.44656,-19.00691,44.21647,-11.47848,
10.59925,-19.50231,44.45749,-11.65598,-19.64908,44.46939,-11.44563,-18.97742,44.15659,-11.56885,
10.75381,-19.50073,44.45997,-11.65512,-19.6451,44.46804,-11.4447,-18.96986,44.14124,-11.59753,
10.94682,-19.50107,44.46328,-11.65543,-19.64325,44.4677,-11.44347,-18.96749,44.1373,-11.59479,
11.11273,-19.50578,44.47,-11.65544,-19.64408,44.46785,-11.44387,-18.96629,44.14238,-11.58625,
11.30196,-19.5129,44.47641,-11.65602,-19.64771,44.46902,-11.44481,-18.97528,44.15019,-11.5747,
11.45376,-19.51853,44.48009,-11.65773,-19.64969,44.46945,-11.44598,-18.97444,44.16219,-11.56083,
11.63628,-19.52272,44.48329,-11.6576,-19.65385,44.47093,-11.44668,-18.96892,44.1979,-11.51762,
11.8251,-18.57157,44.48377,-11.09634,-18.70689,44.47207,-10.88576,-18.0365,44.26187,-10.90065,
11.97816,-18.56979,44.48332,-11.09416,-18.70944,44.47288,-10.88769,-18.06585,44.2946,-10.87141,
12.13114,-18.57482,44.48146,-11.08727,-18.71537,44.4751,-10.89471,-18.14418,44.33723,-10.85923,
12.27699,-18.5842,44.47845,-11.08145,-18.72973,44.47921,-10.8994,-18.25803,44.3647,-10.87609,
12.42532,-18.59465,44.47542,-11.08459,-18.74944,44.48377,-10.90306,-18.35952,44.37173,-10.89395,
12.57967,-18.60342,44.47689,-11.08712,-18.76302,44.4862,-10.90865,-18.42439,44.35347,-10.89084,
12.75989,-18.61256,44.47778,-11.08549,-18.7724,44.48709,-10.9099,-18.46111,44.35296,-10.88352,
12.9383,-18.61603,44.47836,-11.08337,-18.77746,44.48787,-10.91297,-18.47403,44.35169,-10.87504,
13.1125,-18.61667,44.47876,-11.08243,-18.77738,44.48786,-10.9136,-18.48072,44.34985,-10.86869,
13.3153,-18.61744,44.47988,-11.08218,-18.77915,44.48801,-10.91468,-18.48062,44.35903,-10.86577,
13.49637,-18.62007,44.48238,-11.0842,-18.77915,44.48818,-10.91471,-18.47525,44.38789,-10.86746,
13.66904,-18.62199,44.48532,-11.08679,-18.78058,44.4882,-10.9155,-18.46977,44.42335,-10.87085,
13.8387,-18.62345,44.48915,-11.0923,-18.78211,44.48826,-10.9158,-18.46564,44.45864,-10.87328,
14.01873,-18.62546,44.49086,-11.09728,-18.78311,44.48861,-10.91726,-18.46115,44.49084,-10.87413,
14.18937,-18.62719,44.49078,-11.09839,-18.78607,44.48908,-10.91924,-18.45738,44.51282,-10.87728,
14.35878,-18.62793,44.49067,-11.09832,-18.78797,44.48927,-10.91968,-18.45447,44.52679,-10.88073,
14.5068,-18.62753,44.49139,-11.09905,-18.78764,44.48919,-10.9197,-18.45117,44.53719,-10.8834,
14.67695,-18.62793,44.4917,-11.09916,-18.78661,44.48917,-10.91931,-18.45086,44.54208,-10.88882,
14.86235,-18.62611,44.49101,-11.0991,-18.7859,44.48896,-10.918,-18.45883,44.53192,-10.89104,
15.04375,-18.62645,44.49037,-11.09747,-18.78506,44.4888,-10.91838,-18.4627,44.52356,-10.885,
15.21956,-18.62749,44.4908,-11.09651,-18.78689,44.48912,-10.91938,-18.46664,44.50797,-10.87921,
15.38851,-18.62806,44.49076,-11.09691,-18.78742,44.48909,-10.9191,-18.48023,44.43821,-10.87858,
15.5526,-18.62714,44.49073,-11.09774,-18.78552,44.48895,-10.91919,-18.48457,44.37611,-10.88568,
15.73322,-18.62571,44.49136,-11.09997,-18.78366,44.48855,-10.91923,-18.48003,44.39268,-10.88458,
15.89525,-18.62607,44.49183,-11.10301,-18.7827,44.48839,-10.92155,-18.47391,44.47346,-10.87924,
16.0616,-18.62811,44.49187,-11.10364,-18.78434,44.48863,-10.92444,-18.47611,44.51337,-10.86905,
16.24561,-18.63169,44.49197,-11.10198,-18.78919,44.48945,-10.92741,-18.47956,44.48335,-10.85363,
16.39646,-18.63207,44.49147,-11.09936,-18.78966,44.48924,-10.92572,-18.48426,44.42224,-10.85457,
16.56469,-18.62949,44.47655,-11.08915,-18.78634,44.48888,-10.9242,-18.48186,44.34079,-10.86354,
16.74844,-18.62231,44.46392,-11.0812,-18.78375,44.48846,-10.92454,-18.47224,44.27156,-10.87223,
16.90385,-18.61999,44.46185,-11.07896,-18.78357,44.48826,-10.92344,-18.46979,44.24023,-10.88151,
17.09246,-18.61916,44.46089,-11.07756,-18.78215,44.48802,-10.92323,-18.47066,44.22003,-10.88928,
17.26785,-18.62027,44.45933,-11.07793,-18.78226,44.48775,-10.92324,-18.46938,44.2073,-10.89383,
17.43641,-18.62012,44.45904,-11.0783,-18.78126,44.48763,-10.92428,-18.46997,44.20129,-10.89447,
17.62475,-18.62109,44.4595,-11.07751,-18.77966,44.48711,-10.92353,-18.4711,44.1932,-10.894,
17.79236,-18.62036,44.45875,-11.0759,-18.77595,44.48605,-10.9202,-18.47895,44.2101,-10.88744,
17.94004,-18.61899,44.4583,-11.07512,-18.7802,44.48286,-10.92827,-18.47683,44.21775,-10.88703,
18.11965,-18.61748,44.45796,-11.07473,-18.79447,44.47406,-10.94404,-18.4717,44.21182,-10.89236,
18.3006,-18.61873,44.45705,-11.07415,-18.79699,44.47284,-10.9492,-18.4728,44.21429,-10.89328,
18.4914,-18.62044,44.45788,-11.07559,-18.80374,44.47338,-10.95007,-18.47028,44.21164,-10.8912,
18.65801,-18.62204,44.45806,-11.07577,-18.81031,44.474,-10.95259,-18.4733,44.21817,-10.88496,
18.83535,-18.62369,44.45825,-11.07582,-18.80863,44.47382,-10.95505,-18.4787,44.22594,-10.87993,
19.0088,-18.62555,44.45936,-11.07599,-18.80733,44.47338,-10.95574,-18.47857,44.23746,-10.87094,
19.16446,-18.62711,44.46338,-11.07564,-18.8087,44.47387,-10.95572,-18.47608,44.27185,-10.86395,
19.36368,-18.62764,44.47253,-11.08078,-18.80739,44.47392,-10.9531,-18.46692,44.36663,-10.85466,
19.53637,-18.62675,44.48518,-11.09134,-18.80426,44.47358,-10.95206,-18.46134,44.43976,-10.85745,
19.72604,-18.62558,44.49236,-11.09752,-18.8005,44.47319,-10.94921,-18.45613,44.50816,-10.87067,
19.89773,-18.62552,44.49504,-11.10191,-18.80077,44.47244,-10.94778,-18.4604,44.50023,-10.87388,
20.05514,-18.62515,44.49571,-11.10346,-18.8022,44.47319,-10.946,-18.46358,44.48497,-10.87562,
20.20597,-18.62662,44.49813,-11.10663,-18.80445,44.47242,-10.95125,-18.46845,44.46965,-10.87356,
20.39496,-18.63001,44.49959,-11.10899,-18.80381,44.47187,-10.95457,-18.47854,44.45325,-10.86999,
20.55793,-18.6317,44.50172,-11.10984,-18.80465,44.47231,-10.95214,-18.48262,44.46623,-10.86878,
20.74113,-18.63052,44.50172,-11.10837,-18.80344,44.47223,-10.95028,-18.48195,44.47188,-10.86415,
20.90838,-18.62857,44.49902,-11.10488,-18.80383,44.47225,-10.95099,-18.4844,44.46865,-10.86595,
21.08642,-18.6277,44.49058,-11.09851,-18.80395,44.47212,-10.95213,-18.49135,44.43169,-10.86923,
21.26675,-18.62711,44.47551,-11.08912,-18.8031,44.47255,-10.95168,-18.49184,44.34541,-10.86563,
21.44087,-18.62786,44.46164,-11.08249,-18.80248,44.47295,-10.95144,-18.48584,44.26015,-10.86845,
21.60632,-18.62765,44.45625,-11.07791,-18.80452,44.47302,-10.95315,-18.48347,44.2149,-10.87441,
21.78874,-18.62819,44.45485,-11.07484,-18.80777,44.47314,-10.95422,-18.48159,44.18923,-10.88092,
21.97337,-18.62854,44.4544,-11.07259,-18.80696,44.47306,-10.95302,-18.48126,44.17127,-10.88883,
22.15616,-18.62659,44.4541,-11.07167,-18.80576,44.47284,-10.95318,-18.48084,44.15326,-10.89817,
22.33288,-18.62484,44.45415,-11.07154,-18.80396,44.47287,-10.95232,-18.4871,44.15427,-10.89938,
22.50579,-18.6232,44.45453,-11.0708,-18.80271,44.47275,-10.95209,-18.50064,44.18925,-10.88394,
22.68054,-18.62333,44.45943,-11.07468,-18.80142,44.47251,-10.95111,-18.48021,44.22271,-10.85503,
22.87328,-18.62177,44.46714,-11.07877,-18.79992,44.47245,-10.94967,-18.4569,44.30665,-10.84399,
23.05682,-18.61664,44.47744,-11.08644,-18.79162,44.47191,-10.94395,-18.45173,44.40823,-10.85913,
23.23121,-18.61217,44.48729,-11.09601,-18.78286,44.47096,-10.9378,-18.44024,44.48941,-10.87432,
23.41464,-18.60335,44.49559,-11.10764,-18.76954,44.47093,-10.92192,-18.418,44.55075,-10.89091,
23.56278,-18.58933,44.49774,-11.11596,-18.73598,44.46759,-10.90014,-18.38408,44.5471,-10.90139,
23.74397,-18.57093,44.50046,-11.12112,-18.63937,44.44375,-10.88472,-18.36732,44.46972,-10.92978,
23.91076,-18.55239,44.50013,-11.12267,-18.53693,44.41176,-10.88696,-18.35868,44.41314,-10.93654,
24.07696,-18.53032,44.50086,-11.12187,-18.47324,44.37877,-10.89568,-18.34019,44.3889,-10.93711,
24.24346,-18.51041,44.49837,-11.11703,-18.4319,44.35656,-10.89471,-18.32844,44.37491,-10.92984,
24.41543,-18.49438,44.49511,-11.11446,-18.41999,44.34891,-10.88391,-18.32798,44.36887,-10.90511,
24.56372,-18.4835,44.49274,-11.10744,-18.42816,44.34508,-10.86033,-18.33463,44.36417,-10.87379,
24.70827,-18.46818,44.48158,-11.10648,-18.41782,44.33074,-10.84259,-18.31954,44.338,-10.84829,
24.88731,-18.45623,44.47307,-11.1082,-18.40363,44.30637,-10.83232,-18.30137,44.30705,-10.84033,
25.05977,-18.44439,44.54013,-11.07771,-18.38323,44.3003,-10.80962,-18.28201,44.29401,-10.81725,
25.23035,-18.45815,44.54019,-11.11819,-18.35888,44.29657,-10.78224,-18.25835,44.28463,-10.79056,
25.39351,-18.44798,44.51365,-11.06723,-18.3204,44.28838,-10.75097,-18.22068,44.27676,-10.7579,
25.5463,-18.44793,44.52546,-11.06978,-18.24943,44.29707,-10.70977,-18.15088,44.29297,-10.71656,
25.70411,-18.45301,44.53907,-11.05581,-18.17174,44.35507,-10.66495,-18.07172,44.36485,-10.66301,
25.86847,-18.43908,44.53844,-11.02991,-18.09195,44.39106,-10.64624,-18.01698,44.42497,-10.66921,
26.03297,-18.40891,44.5313,-11.00943,-18.0073,44.27649,-10.6488,-17.90778,44.25767,-10.66498,
26.19373,-18.37873,44.52852,-11.00393,-17.97137,44.155,-10.62897,-17.87886,44.12883,-10.649,
26.35509,-18.37323,44.52493,-10.99584,-17.95584,44.11857,-10.6232,-17.86876,44.09319,-10.64539,
26.49905,-18.37547,44.52521,-10.99467,-17.9554,44.10658,-10.6173,-17.86952,44.0891,-10.64971,
26.67677,-18.39013,44.52884,-10.99892,-17.95904,44.09745,-10.61614,-17.87591,44.0875,-10.65509,
elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
0.02,-35.2005,45.51774,-14.65617,-35.16,45.017,-14.71,-35.16,44.186,-14.71,
0.5167665,-35.23481,44.48491,-14.61524,-35.33786,44.43902,-14.39281,-34.89218,44.23026,-14.44192,
0.8957032,-35.23367,44.47024,-14.64461,-35.26307,44.38823,-14.37868,-34.95338,44.32458,-14.4447,
1.070807,-35.24073,44.46872,-14.64964,-35.26107,44.3844,-14.38088,-34.98153,44.34151,-14.44965,
1.225286,-35.24118,44.4651,-14.65297,-35.26141,44.38371,-14.38509,-34.98333,44.33377,-14.44216,
1.418057,-35.23391,44.46406,-14.65779,-35.28986,44.39697,-14.38785,-34.96209,44.33366,-14.44824,
1.604081,-35.22208,44.47798,-14.66011,-35.32954,44.42389,-14.40687,-34.81504,44.3601,-14.47373,
1.764799,-35.17297,44.4854,-14.64237,-35.31802,44.44273,-14.42347,-34.57212,44.37173,-14.51096,
1.913969,-35.06968,44.48995,-14.60811,-35.22458,44.44697,-14.41031,-34.32484,44.34412,-14.54807,
2.107972,-34.87397,44.49152,-14.54826,-35.03499,44.44878,-14.35129,-34.0794,44.30935,-14.53984,
2.285983,-34.63787,44.49036,-14.4531,-34.79564,44.44749,-14.25454,-33.83732,44.30768,-14.46045,
2.476538,-34.3334,44.49035,-14.29542,-34.4936,44.4477,-14.09398,-33.53132,44.31915,-14.30589,
2.624279,-34.05675,44.4901,-14.18836,-34.21474,44.44827,-13.98113,-33.25607,44.31962,-14.19406,
2.778249,-33.75658,44.48967,-14.13792,-33.91096,44.44796,-13.9269,-32.95574,44.31771,-14.14018,
2.926404,-33.46336,44.48887,-14.15044,-33.61395,44.44744,-13.93916,-32.66875,44.3178,-14.14457,
3.129934,-33.04959,44.48756,-14.19862,-33.19638,44.44597,-13.98487,-32.26466,44.31791,-14.17529,
3.293945,-32.71283,44.48687,-14.25476,-32.86124,44.44583,-14.04307,-31.93419,44.31937,-14.21899,
3.481275,-32.35744,44.48596,-14.28695,-32.50551,44.44567,-14.0773,-31.5833,44.31673,-14.24183,
3.625966,-32.06064,44.48545,-14.28613,-32.2086,44.44526,-14.07769,-31.28937,44.31364,-14.23672,
3.78362,-31.76056,44.48502,-14.3123,-31.9106,44.44543,-14.106,-30.99115,44.312,-14.26296,
3.926909,-31.45888,44.48485,-14.35534,-31.60927,44.44551,-14.1493,-30.6881,44.31005,-14.30978,
4.118566,-31.07916,44.48503,-14.42756,-31.22964,44.44538,-14.22064,-30.30713,44.30933,-14.38619,
4.287624,-30.74552,44.48518,-14.51243,-30.896,44.44567,-14.30783,-29.97056,44.30806,-14.47785,
4.471592,-30.4248,44.48764,-14.56426,-30.57299,44.44826,-14.37658,-29.6359,44.30537,-14.55399,
4.622413,-30.12794,44.49044,-14.54062,-30.27218,44.45023,-14.35732,-29.3234,44.29702,-14.5402,
4.771538,-29.83157,44.49004,-14.51073,-29.97968,44.45119,-14.32718,-29.02814,44.29033,-14.50896,
4.969463,-29.42994,44.48894,-14.47511,-29.57992,44.45094,-14.28884,-28.63204,44.29135,-14.46937,
5.124269,-29.13358,44.48761,-14.43204,-29.28184,44.45098,-14.24877,-28.33894,44.29335,-14.42794,
5.263968,-28.83734,44.48719,-14.37405,-28.98661,44.4511,-14.1921,-28.04533,44.28775,-14.37282,
5.459454,-28.46922,44.48876,-14.31959,-28.62532,44.45058,-14.13083,-27.68599,44.2851,-14.31673,
5.606724,-28.14946,44.48931,-14.30477,-28.31895,44.45079,-14.1021,-27.38047,44.28467,-14.28798,
5.794817,-27.76919,44.48826,-14.34387,-27.94302,44.44972,-14.13101,-27.01066,44.28639,-14.31308,
5.978996,-27.39565,44.48812,-14.3725,-27.56834,44.4497,-14.16371,-26.63717,44.28654,-14.34427,
6.134797,-27.1088,44.48786,-14.37759,-27.28023,44.44979,-14.17164,-26.35249,44.28035,-14.34802,
6.31508,-26.72494,44.48914,-14.38578,-26.89519,44.44909,-14.1767,-25.97839,44.27715,-14.34152,
6.505863,-26.35547,44.48888,-14.39455,-26.52447,44.44813,-14.18401,-25.62021,44.28176,-14.3323,
6.686795,-25.98313,44.48833,-14.40564,-26.15275,44.44827,-14.19571,-25.25838,44.28742,-14.32754,
6.876761,-25.60442,44.4883,-14.41704,-25.77316,44.44751,-14.20635,-24.91085,44.29672,-14.3078,
7.073133,-25.22614,44.48732,-14.42721,-25.3936,44.44613,-14.21628,-24.60805,44.317,-14.27896,
7.245623,-24.8521,44.48583,-14.41962,-25.02007,44.44629,-14.21281,-24.29863,44.29805,-14.23609,
7.419042,-24.52261,44.48427,-14.3917,-24.69286,44.44749,-14.19478,-24.00672,44.28762,-14.20383,
7.612932,-24.1282,44.48338,-14.34367,-24.29576,44.4474,-14.15549,-23.66382,44.26299,-14.16283,
7.768888,-23.8218,44.48265,-14.29696,-23.98711,44.44649,-14.11069,-23.39868,44.25812,-14.12251,
7.91827,-23.53095,44.48246,-14.2506,-23.69509,44.44672,-14.06567,-23.12684,44.25106,-14.07873,
8.112959,-23.1664,44.48318,-14.17748,-23.32808,44.44679,-13.9968,-22.77321,44.24023,-14.00782,
8.285219,-22.82814,44.48339,-14.03034,-22.98742,44.44651,-13.8516,-22.44382,44.22964,-13.86182,
8.458142,-22.52742,44.48315,-13.87364,-22.68448,44.44592,-13.69643,-22.14714,44.22327,-13.70495,
8.653055,-22.21811,44.4836,-13.63719,-22.37463,44.44608,-13.4595,-21.83602,44.22316,-13.46935,
8.843813,-21.93926,44.48371,-13.40333,-22.0951,44.44555,-13.2229,-21.55559,44.22173,-13.23637,
9.024903,-21.65088,44.48434,-13.16982,-21.80611,44.44538,-12.98731,-21.26522,44.22104,-13.00261,
9.185178,-21.4083,44.48447,-12.98512,-21.56358,44.44542,-12.80067,-21.02164,44.22012,-12.81702,
9.351945,-21.09539,44.48459,-12.79609,-21.25141,44.44518,-12.61007,-20.711,44.22076,-12.62578,
9.532413,-20.78469,44.48452,-12.63186,-20.94092,44.44533,-12.44509,-20.40085,44.22065,-12.46066,
9.713534,-20.46475,44.48437,-12.46251,-20.62112,44.44595,-12.27778,-20.0795,44.21967,-12.29138,
9.858087,-20.21258,44.48437,-12.325,-20.36781,44.44604,-12.14153,-19.82636,44.21822,-12.15418,
10.04888,-19.89235,44.48431,-12.14076,-20.04597,44.4466,-11.95922,-19.50684,44.21857,-11.96856,
10.22274,-19.5941,44.48381,-11.92631,-19.74828,44.44767,-11.74669,-19.2078,44.21894,-11.7525,
10.40981,-19.37275,44.48384,-11.65244,-19.52748,44.44782,-11.47301,-18.98472,44.2198,-11.47947,
10.59598,-19.14192,44.48368,-11.3518,-19.29826,44.44785,-11.17109,-18.75185,44.2227,-11.18057,
10.75181,-19.03665,44.48288,-11.17032,-19.1957,44.44798,-10.98843,-18.64511,44.22513,-11.00038,
10.93104,-19.05043,44.48095,-11.15137,-19.21159,44.44767,-10.96628,-18.65992,44.23795,-10.98503,
11.08835,-19.04683,44.47953,-11.15753,-19.21043,44.44744,-10.96771,-18.6649,44.27337,-10.99753,
11.26296,-19.04632,44.47983,-11.16282,-19.21003,44.44761,-10.96928,-18.64297,44.32482,-10.99604,
11.43607,-19.04589,44.4815,-11.16657,-19.20909,44.44764,-10.97213,-18.62329,44.3526,-10.94483,
11.62471,-19.04449,44.48228,-11.16139,-19.21075,44.44796,-10.9741,-18.58707,44.36067,-10.8842,
11.79399,-19.04366,44.4832,-11.15333,-19.20954,44.4469,-10.96802,-18.56112,44.37481,-10.84934,
11.95939,-19.04435,44.48428,-11.14763,-19.20591,44.44486,-10.96102,-18.55417,44.42291,-10.84807,
12.12696,-19.04857,44.48663,-11.14648,-19.20585,44.44479,-10.95867,-18.55304,44.49282,-10.86603,
12.30316,-19.05357,44.48798,-11.14773,-19.2091,44.44627,-10.96297,-18.54694,44.48347,-10.87558,
12.4582,-19.05411,44.48888,-11.15073,-19.2064,44.44534,-10.96257,-18.53139,44.46224,-10.8808,
12.60777,-19.05032,44.48831,-11.15181,-19.20394,44.44461,-10.96187,-18.52979,44.48256,-10.88599,
12.75621,-19.04886,44.48741,-11.15179,-19.20469,44.44484,-10.96404,-18.53825,44.47644,-10.86742,
12.91074,-19.05254,44.48671,-11.15214,-19.20565,44.4451,-10.96325,-18.53354,44.41497,-10.84786,
13.07367,-19.05551,44.48502,-11.14845,-19.20973,44.44687,-10.96569,-18.54002,44.32268,-10.84901,
13.27283,-19.05373,44.48358,-11.14986,-19.20968,44.44694,-10.96672,-18.54634,44.27788,-10.8568,
13.45983,-19.05333,44.48353,-11.1549,-19.21012,44.44743,-10.96999,-18.53859,44.30569,-10.84826,
13.63182,-19.0566,44.48702,-11.15726,-19.21321,44.44851,-10.97298,-18.5308,44.40084,-10.85324,
13.79111,-19.05665,44.48669,-11.15676,-19.21389,44.44905,-10.97262,-18.53346,44.53171,-10.87895,
13.97842,-19.05935,44.48921,-11.15855,-19.2168,44.45028,-10.97498,-18.54108,44.63017,-10.91353,
